 0 	 변태 많다 																																							
 0 	 행위 입니다 어설픈 솜방망이 처벌 악용 재범 겁니다 일벌 백 계 살인죄 다스려 야합니다 																																							
 0 	 미친 잠재 범 면허 뺏고 운전 하게 해야 한다 																																							
 0 	 알콜 농도 ... ㅋ ... 술병 앉아서 운전 했구먼 ... 																																							
 0 	 1회 : 벌금 1억 + 징역 12년 2회 : 벌금 12억 + 징역 24년 3회 : 벌금 120억 + 징역 36년 해봐라 그럼 금방 없어질 걸 																																							
 0 	 구속 다시는 운전 하게 . 바퀴 없는지도 모를 정도 술 마셨는데 죽인 없다는게 놀랍다 . 음주 운전 한번 있어 	 번만 없다 . 																																						
 0 	 인명 피해 없이 잡혀서 다행 ... 앞날 창창 이구 뭐구 엄벌 해라 ... 미수다 ... 																																							
 0 	 잔인한 인거 아는데 .. 난 사고 낸다면 피해자 무조건 이었음 좋겠다 . 본인 술 마시고 	 쳤는데 알 보니 부모님 , 형제 였으면 좋겠다 . 																																						
 0 	 정도 정신 나갈 정도 마신건데 , 누구 받아서 다행 이라는 밖엔 .. 																																							
 0 	 징역 10년 이상 때려라 																																							
 0 	 한번 적달 돼도 면허 취소 차량 압류 조치 해야 함사 고시 형사 처벌 																																							
 0 	 처벌 강력해야 함 																																							
 0 	 참내 저러고 다시 면허 따겠지 다행 건 다쳤네요 ㅠㅠ 아시 분도 뺑소니 차 크게 다쳤는데 사과 없고 경찰 통해 벌금 내면 끝 이라고 하네요 도대체 범죄자 인가 ~~ 사형 싫음 태형 이라도 도입 해라 쫌 																																						
 0 	 ~ 얼마나 쳐 마셨길래 펑크 난줄도 모르고 하여튼 술 쳐 먹고 운전 싹 징역 10 년 이상 때려라 																																							
 0 	 영구 운전대 다시는 못잡게 강력 처벌 해야 한다 . 얼마나 처마 시 운전 했으면 타이어 펑크 나서 떨어져 없는것도 모르냐 ! 																																							
 0 	 범죄 에는 성별 없다 술 쳐 먹고 운전 하는거 자체 범죄 																																							
 0 	 제발 구 속수 사해 . 살인죄 . 면허 취소 수치 우선 유치장 1 주일 처 넣자 집 돌려 보내냐구 																																							
 0 	 술처 먹고 사 고치 모든 범죄 가중 처벌 다스리는게 답 																																							
 0 	 3 번 걸리면 평생 운전면허 가지게 정 하기 만해 자체 줄을것인데 습관 이라 면허 주면 안되요 																																							
 0 	 여성가족부 없애라 , 자체 불평등 																																							
 0 	 상태 과속 하다 어떤 선량한 보낼려고 ... 운전면허 시험 어렵게 바꿔야 ... 아무나 면허 내주면 안될듯 .. 																																							
 0 	 부산 화끈하다 . 부산 가면 조심해야지 . 근데 자꾸 웃음 나온다 . 산복도로 에서는 다이빙 했을 수도 있겠다 . 																																							
 0 	 사고 냈다면 가중 처벌 이루어져야 정상 오히려 반 대로 죠 . 머 워낙 님 자식 있는 분 자제 사고 	 많이 치니 귀찮 기도 일부 족 . 같이 개정 상당수 있습니다 . 정말 사형제 부활 온갓 기준 잣 대 평등히 한다면 범죄 많이 줄어든 세상 오겠죠 																																						
 0 	 펑크 나고 얼마나 오래 달렸길래 타이어 이탈 하냐 ? 쟤 평생 운전 금지 시켜라 																																							
 0 	 심신 미약 봐주다 보니 사태 계속 벌어지는거다 살인미수죄 적용 단심 10년 형을내려 감옥 접아 쳐 여 아니면 회 영구 격리 시키든지 																																						
 0 	 차 압수 있다던데 압수 렌트 하게 명의 빌려주거나 벌금 천만원 내게 좋을듯 																																																																													
 0 	 지만 확실히 묻지마 범죄 성범죄 등 근래 봐도 대부분 피해자 여성 였습니다 . 여성 분들 괜히 시위 하시고 분노하시는게 아니라고 많이 느끼고있습니다 . 부터라도 노력 공감 해야지만 이사회 조금 이라도 바뀔수있고 여성 분들 안전한 사회 살수있도록 노력 하는것이 먼저 합니다 . 																																							
 0 	 범 많이 이상하지 않나 ? 우발 아니고 고의 계획 같은데 희생 명 아닐꺼란 든다 . 전형 사이코패스 같다 . 																																							
 0 	 피시방 , 약혼자 , 연약한 부녀자 , 부산 ,,,,,,,,,,, 등등 세상 미쳐 돌아가는것 갇다 , 																																							
 0 	 넘과 거제도 넘 얼굴 공개 해라 . 살인자 감싸주니 끊이지 않지 . 공개 피해 본다는걸 알아야 줄어들지 ... 																																							
 0 	 공개 하는건데 . 가해자 인권 그만 챙겨주 자고 . 																																							
 0 	 거제도 폐지 줍는 아줌마 사건 봐라 20 대가 재미 삼아 죽였는데도 시민 . 범인 잡아까지 줬는데도 시민 범인 얼굴 첫으 시민 범인 원하면 구속 해야 됨 이러는게 . 상식 인가 ? 미친나라 아닌가 아무리 범죄자 인권 외치는 민주당 이라지만 이건 아녀 ..... 악마 아무 죄 없이 당한 사림 도대체 뭔 죄 진거여 ? 																																							
 0 	 .. ㅅ ㅂ .. 댓글 처음 욕 써 본다 . 사진 속 카드 적힌 글씨체 봐도 어떤 마음 가진 아가씨 인지 눈 선하다 . 눈물나고 .. 엄마 심정은 어떨까 ? 겪어 보지 않은 누구 참담한 심정 상상 조차 없을것이다 . 악마 인권 보장 해야 하는가 ? 국회 하냐 ? 계획 살인자 후 시신 훼손 넘 들은 	 최 	 소 	 무 	 기 징 	 역 	 	 	 개정 	 	 .. 	 우발 	 	 살인자 	 	 절 	 대 	 감 	 형 	 없는 	 최소 	 30년 	 이상 	 	 리도 	 록 	 개정 	 	 . 	 참회 죽은 자가 살 돌아오나 ? 쭉 참회 하면서 감방 살 된다 . 										
 0 	 거제도 사건 . 전 처 사건 . 예비신부 . 얼굴 신상 밝혀주길 바랍니다 																																							
 0 	 경남 거제 할머니 사건 경찰 상해 치사 넘겼다가 검찰 쪽 당 이번 건 명백한 게획 목 잘랐는데 경찰 우발 운운하며 계속 비호 감싸주기 바쁘네 정말 경찰 수사권 독립 맡겨도 되냐 ?? 빨리 신상 공개 ... 접근 과정 자체 넘 악질 엽기 영구 히 사회 로부터 격리 해야 한다 .. 빨리 얼굴 까 ! 																																							
 0 	 난 도대체 학교 배운 교육 뭔가 싶다 .. 어려운 수학 , 영어 .. 등등 에만 목 매게 만들고 이하 취급 받고 .. 걸 인해 개개인 소질 개발 능력 소실 되게 .. 싶은게 없는 루저 만들어 버리는 교육 형태 분노 오른다 .... 제 ~~~ 발 인성 많이 가르치고 배려 마음 비장 애인 장애인 구 	 분 없 	 	 	 	 돕 	 	 	 기 감정 	 	 	 석 	 	 키우는 	 	 런 	 	 정 	 	 런 	 부모 	 사회 	 만들 	 자고 	 .. 	 .! 	 휴 	 . 	 ... 	 .. 										
 0 	 법무부 장관 그러더라 사형 집행 우리나라 인권 후진국 된다나 젖도 모르는 이상주의 들이 인권 타령 있는 사이 죄 없는 죽어나 간다 																																							
 0 	 ㅠㅠ 딸 키워 무슨 날벼락 ... 부모님 앞 살아가실 나날 동안 하루 라도 안나 순간 없을듯 ㅠㅠ 뭐라고 위로 해드려 야할지도 모르겠네요 .. 																																							
 0 	 편지 보는데 사랑스러운 딸이었네요 .. 눈물난다 살인마 사형 시키면 안되 나남 죽여놓고 자기 감옥 갔다가 풀려나고 이해 간다 																																							
 0 	 잘못 된거 늦었지만 고쳐야 ㆍ 살인자 사형 최소한 무기징역 이였는데 ㆍ 어느 순간 인권 치더니 이제 범죄자 인권 중요한 세상 됐는지 ㆍ 세상 말세 ㆍ 퇫 																																							
 0 	 난 군화 짓 밟히고 있던 구 해주다 오히려 핸드백 맞아서 4 바늘 꼬맨 있다 . 그래도 계속 구한 . 강간범 잡았고 , 자기 남자친구 때린다고 조폭 4 명 달려들다 맞던 구 하다 쇠 파이프 맞아서 전치 6 주 받고 포항 선린 병원 입원 적도 있고 , 택시 끌어 내려서 아스팔트 엎 어 치기 잡아다가 	 경 	 찰 	 서에 	 보 	 낸 	 	 	 있다 . 	 	 어 	 머니 	 	 아내 	 여 	 동 	 생 	 	 두 	 딸 	 	 이고 	 	 	 힘 	 우 	 월함 	 	 	 킬 써야 한다 . 제발 자신 겁쟁이 일부 몰지각한 핑계 대지 마라 . 										
 0 	 예비신부 아닌것 같은네 ? 사귀는 사이 뭔 예비신부 ? 부모 상견례 약혼 날짜 잡았는데 ,, 예비신부 피해자 부모 두 번 죽이는거다 																																							
 0 	 적어도 살인자 모두 얼굴 신상 공개 해야 ! 																																							
 0 	 난 호텔 서비스 직 하면서 고객 하루 평균 100 명 이상 대면 30초 정도 한다 . 짧은 시간 이지만 정말 이상한 많다는 걸 느꼈다 . 어떠한 상식 으로도 이해 안되는 부류 , 손님 간혹 있지만 거의 . 누구 없다는 과는 얘기 전혀 다르다 . 쉽게 한마디 아니게 보이는 	 	 탈 	 	 쓴 	 악 	 마 	 들로 	 	 된다 	 . 	 그런 	 누 	 군가 	 	 	 식 	 	 없 	 	 	 헤치 	 거나 	 	 아는 	 사 	 람 	 헤 	 친 	 . 만날 아주 작은 하나 쯤 이상해 보여도 절대 만남 유지 해서는 안된다 . 										
 0 	 보고 사귀라는데 삼 개월 만에 죽였다 . 알려면 정도 만나야하는데 . 분 헤어지 잔말 건 ㅜㅜ 동거 하다 헤어졌으면 죽었을테고 . 결혼 했으면 강서구 아줌마 처럼 맞다가 결국 칼 맞아 죽었겠지 . 있다 . 가르기 싫지만 요즘 뉴스 봐라 . 잔인한 어쩜 그리 잘도 저지르는 	 																																						
 0 	 욕 하지말고 네이버 청와대 청원 게시판 이라고 치고 청원 추천 순서대로 내려 보면 바로 보이니 < 동의 > 눌러서 이번 에는 제대로 된 사법 정의 실현 하게 해줍시다 !!!! 																																							
 0 	 난 범죄 보면 페미니즘 이해 가려고 한다 . 덜 떨어진 때문 멀쩡한 한남 취급 당하고 이해 되는 페미 운동 피해자 되야 하는가 ? 무기징역 살아야 한다 . 모르는 이도 아니고 결혼 약속 죽이는 되나 ? 																																							
 0 	 이미 얼굴 알 있는데 .... 우선 뭔가 남 달랐다 음식점 세 번가 갔지 우발 범행 아니다 절대로 알 있는 치킨 집도 이상해서 나중 엔 주문 거절 정도 였으니 .... 울 숙모 이상하다 했고 ... 																																							
 0 	 공개 하자 감방 갔다 나와서 여성 상 대로 나쁜 짓 할지안 할지 누가 알 강력 범죄자 남녀 떠나 얼굴 공개 해야 된다 																																							
 0 	 춘천 해초 순 대국 사장 이라고 합니다 																																							
 0 	 민주 씨 이쁘고 날씬하고 몸매 좋고 공부 글씨 이쁘게 잘쓰고 학력 좋고 회사 대기업 다니고 모든 걸 갖춘 아까운 아가씨 죽었다고 본다 . 사형 시켜야 한다고 본다 . 																																							
 2 	 이영학 4년 사는게 됩니까 ... 우리 딸 아들 겪을수 있는 입니다 .. 검사 판사 새끼 ... 																																							
 2 	 청원 이란 보면 .. 상당수 범죄 관해 엄벌 요구 하는거더라 . 이미 범죄자 잡힌 사건 . 우리나라 얼마나 범죄자 관대하고 피해자 아프게 하는지 봐도 알 있는거다 . 오죽하면 청원 게시판 이용 하겠냐 . 정말 한심한 . 드럽게 국 원 나부랭이 .. 																																							
 2 	 법조 계 제일 썩었다 꼴 																																							
 2 	 두 지만 정상 많지만 저런 신발 소 루저 때문 모든 욕먹는다 제발 들보 강한 한텐 하면서 과시 불쌍한 인생 제발 사형제 부활 저런 쓰레기 점 소각 하자 																																							
 2 	 현실 이런데 정작 인권 변호사 출신 문 통령 공약 사형제 폐지 였죠 . 인권 리도 중요시 분 피해자 인권 가해자 인권 챙김 . 희 대의 인권 탄압 독재자 이자 대량학살 범인 김정은 만나 하하호호 웃으며 같이 냉면 먹는 문 통령 .. 																																							
 2 	 딸 예쁘고 탐이나서 거짓말 접근 했다가 거짓 인게 탄로 날것을 걱정 . 자기 가질수 없다면 남도가지게 없단 심산 저지른 싸이코패스 루저 																																							
 2 	 나도 딸 둘있는데 사 람보 눈 가르친다 . 사이코 가득하고 데이트 폭력 가득한 세상 어떤 믿을수 있겠는가 ... 차라리 결혼 시키고 인생 편히 살 해줄거다 . 가정교육 , 인성 교육 하나 안된 집안 . 청원 동의 했다 . 세상 가장 나쁜 입 거짓 늘어놓는 사기꾼 . 삼가 고인 명복 빕니다 . 																																							
 2 	 자기 난 만나면 안된다 . 열 아홉 자격지심 열등감 가득 차서 결국 무력 이기려고 한다 . 찌질한 새 기 																																							
 2 	 분들 .. 학력 떨어지는 일단 거르시길 .. 보이는 모습 좋아 보일지 몰라도 학력 떨어진다는건 .. 세상 열심히 살 않은거고 직업 형편 없을 가능성 높아서 그런 죽여도 잃을게 없으니 저런 극단 행동 쉽게 합니다 .. 																																							
 2 	 당해도 심신 미약 3년 살 나오는게 관행 화 되어 있고요 . 그런 피의자 얼굴 공개 인권 차원 않 된다고 좋은 우리나라 . 판검사 , 경찰 국회의원 , 중앙 부처 공무원 당신 약자 강하고 강 약한 비겁 들입니다 . 이상 외면 하지 마세요 . 들고 일어 날 겁니다 . 																																							
 2 	 어머니 억 장이 무너지실듯 ㅠㅠ 범인 얼굴 공개 심신 미약 절대 적용 해주면 안됩니다 악마 입니다 출 소하 죄 없는 죽을거예요 																																							
 2 	 문 재앙 대선 토론 사형 반대 강력히 주장 하던 사형 반대론 자임 . 이나라 개돼지 문 재앙 정책 하나 안보 문 재앙 처 찍은걸 까 ? 병 to 신 인가 																																							
 2 	 독일 선진국 에서는 실제 정신질환 하게 되면 감형 하더라도 정신병원 거의 격리 되어 나오지 한다고 한다 왜냐하면 정도 되면 치료 불가능하다고 보 니까 . 저런 시 코 패스 10년 20년 살고 다시 우리 같이 산다 2 도대체 대통령 새기는 라는 신경안 쓰나 북한 말고 하는거 없는 새기네 																																							
 2 	 문 대통령 사회 이슈 관심 없는거니 뉴스 안보 사는거니 .. 북 대통령 아니고 무관심 불통 이야 																																							
 2 	 " 먼 . 소 오리 ! 잡 . 쇠끼 . 누가 나를 죽이려 해도 차마 상대 거나 약 존재 라면 팰수 있어도 죽이지는 하겠다 . 그게 도리 . 근데 죽 이고 우발 이라고 ? 누군가 협박 해도 상대방 손가락 하나 자르는것도 밤새 술 쳐 먹은 . 망나니 찔려서 우발 으로는 짓 생명 앗아가고도 우발 이란 	 	 나오니 . 넌 안되겠다 . 인생 	 너 	 무 싸구려 	 급발 	 진 똘 . 아이 쇳끼 . 너 	 간 우 	 발 	 연발 인종 국선 변호사 	 없이 우 	 발 	 사 	 형 시켜 	 겠다 	 !" 																																							
 2 	 속 이고 만난 이미 계획 된 였네 .. 접근 방법 벌써 인격 쓰레기 . 사기죄 적용 시켜라 . 빼 먹어야만 사기 아니다 . 저렇게 속 여서 만나는 남 인생 통 째로 갉아 먹는 짓 . 대단한 범죄 질 . 나이 젊어서 출소 후 재범 가능성 크다 . 신상 공개 해라 	 . 	 그리 	 우발 범죄 하기엔 	 	 잔인하다 	 . 	 계획 이구만 	 감형 ? 	 23 	 살 꽃 다운 청춘 죽였으니 	 해자 	 평생 감옥 	 	 썩게 	 무기 	 징역 때려라 . 																							
 2 	 리플리 증후군 있는 . 자신 현실 능력 인정 하지 않고 이상 자신 모습 만들어 그게 자기 냥 떠들구 그걸 믿구 .. 전형 루저 거기 에다가 사랑 죽이는 모 잘라 시신 훼손 ?? 중 자신 학벌 능력 이런거 추장 스럽게 떠들어 대는 조심해야 한다 다를 있다 	 	 좋은 	 대학 배우고 좋은 	 가정 	 환경 	 자란 	 절대로 떠 벌 떠 벌하지 	 않는다 	 ... 	 불쌍한 23 살의 꽃 나이 	 능력 있 	 	 	 렇 	 처참히 	 꺽 다니 .. 심신 미약 이라는 섬 가두고 끼리 배틀로얄 																							
 2 	 무슨 죄인 지도 모르는 국정 농단 무기징역 이고 인권 없고 애먼 무참 하게 죽인 징역 몇 년 인권 운운하는게 다운 공정한 사횐 ? 나쁜 새끼 본보기 패 죽여야 질서 설거다 . 그것 어리거나 힘없는 해꼬 ? 문 대통령 안전 국가책임 이라 더니 안전 보장 치안 나날이 	 나빠 	 지고 	 있다 . 대법원 장 김명수 	 새끼 	 뭣하 ? 	 	 끼리 쌈 하기 바빠서 이런건 	 신경 	 쓰 	 ? 양승태 고만 쑤시고 	 새 키 	 엄벌 해라 	 . 																										
 2 	 인권위 자식 판사 자식 한번 뒤져야 고쳐질 . 																																							
 2 	 .. 나온다 . 청원 동참 왔습니다 . 선량한 인권 챙깁시다 . 아닌 무슨 인권 입 니까 .. 																																							
 2 	 춘천 지인 들었는데 어디가 서는 외대 나왔다고 거짓말 다녔다고 함 학벌 등 자신 대한 컴플렉스 심했던듯 열등하다 																																							
 2 	 저러 새끼 뒤져 야한다 . 																																							
 2 	 꼴 모양 니깐 저렇게 새끼 나오는 거지 																																							
 2 	 																																							
 2 	 저런 새끼 죽어 야한다 . 																																							
 0 	 대체복무 36 개월 가혹하면 군대 가차 없이 끌려가는 청년 에겐 더할 나위 없는 징벌 . 차별 아니냐 ? 																																							
 0 	 감방 1년 6 개월 , 대체 복무 제중 선택 . 그럼 짧은 1년 6 개월 가겠지 . 																																							
 0 	 맞다 36 개월 그렇다 .. 60 개월 하자 																																							
 0 	 26 개월 군생활 했던 40 대입 . 당시 에도 산업 특례 요원 기관 연구원 대체복무 친구 5년 ( 60 개월 ) 근무 했어요 . 그래도 경쟁 율 매우 치열했죠 . 18 개월 대비 36 개월 대체 근무 ( 2 배 ) 형평성 차원 최소한 기간 이라고 합니다 . 																																							
 0 	 병역기피 들이 진정 성 제대로 느껴지게 하려면 36 개월 이든 44 개월 이든 겸허 히 수용 징징거리지 말아야지 벌써 대체 복무 기간 길다고 징징거리는 병역기피 아니라 비 병역기피 보는게 맞을거다 . 																																							
 0 	 대체복무 지뢰 제거 36 개월 찬성 																																							
 0 	 병역기피 소신 확고 하다면 10년 이라도 행복한 마음 복무 하길 바란다 . 																																							
 0 	 정서 60 개월 입니다 . 																																							
 0 	 군대 24시간 들어가있고 대체 복무 하루 8시간 이니 24 = 8 × 3 6년 맞다고 본다 . 																																							
 0 	 군의관 36 개월 복무 하는데 ... 																																							
 0 	 이럴 줄 알았다 . 물 빠진 건져 줬더니 보따리 내놓으란다 . 이참 60 개월 지뢰 제거 외 엔 대체복무 인정 해주면 안된다 . 																																							
 0 	 건 안될것을 잘못건 들었다 .. 재앙 , 임명 판사 전부 무죄판결 했더라 ... 짓 이냐 ? 헌법 무시 무시 																																							
 0 	 병역 거부 라는 용어 틀렸다 . 국방 의무 내나라 몸 바쳐 지키겠다는 병역 의무 다한 비 이라는 인가 ? 병역 거부 . 그것 종교 이건 평화 이건 병역 거부 . 스르 																																							
